Estimate_original,Std. Error_original,t value_original,Pr(>|t|)_original,Estimate_lax_outlier_out,Std. Error_lax_outlier_out,t value_lax_outlier_out,Pr(>|t|)_lax_outlier_edu,Estimate_strict_outlier_out,Std. Error_strict_outlier_out,t value_strict_outlier_out,Pr(>|t|)_strict_outlier_edu
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
0.0866686231734447,0.0423844724188212,2.04482014821443,0.0420263040639605,0.0589633141659058,0.0311135858977315,1.89509863503727,0.0594400349723724,0.0496511944484459,0.0276446257344475,1.79605232949768,0.0740584312891185
-0.227198624989093,0.0924197250037186,-2.45833478708092,0.0147066951617503,-0.269673034741223,0.0658178468531608,-4.09726309252962,5.95093398691527e-05,-0.265890865041911,0.0570284276097231,-4.66242672622063,5.83921099483809e-06
